#	year	left	match	right	topic
1446	1998		He	runs great financial and legal risks in telling th	Perjury, Impeachment, Whitewat
1447	1998	peachment , and if he is to win Senate acquittal ,	he	must risk all .	Perjury, Impeachment, Whitewat
1448	1998	s supporters some pause yesterday , concerned that	he	was risking a backlash . ''	Elections
1449	1998	In 1971 ,	he	took a risk on Boston University , a school that h	Company and Organization Profi
1450	1998	 relationship , Mr. Clinton testified , he thought	he	was taking a risk that Ms. Lewinsky might become a	Ethics, Recordings (Video)
1451	1998	'Amato is not airing the advertisement downstate ,	he	risks alienating voters in New York City and being	Elections, Political Advertisi
1452	1998	 already owned a food store on 110th Street , said	he	took the risk of opening the new supermarket , whi	Economic Conditions and Trends
1453	1998	hen you put lawyers in charge of a moral crusade ,	you	risk that they 'll handle it without any sense of 	Ethics, Legal Profession
1454	1998	n at the World Series , because if you come here ,	you	take the risk of being arrested .	Baseball, Ticket Scalping, Yan
1455	1998	When things are going against you , I do n't want	you	taking big risks .	Astrology, Internet and World 
1456	1998		He	risks upsetting his Wall Street supporters if he d	Banks and Banking, Law and Leg
1457	1998	t to 7 of the first 10 batters he faced , and when	he	risked throwing pitches over the plate , the India	Baseball, Playoff Games
1458	1998	SEND someone out for a bottle of Chablis and	you	run the risk of getting two wildly different wines	Alcoholic Beverages, Wines
1459	1998	ers for Disease Control and Prevention were afraid	you	might be risking the transmission of new viruses f	Science and Technology, Acquir
1460	1998	In the first frames , if you show a car ,	you	run the risk of turning off the viewer , '' Mr. Ru	_
1461	1998	he chief question a commander will ask is : Should	he	risk the wrath of the public and allow the fire to	Fires and Firemen, Computers a
1462	1998		You	risk everything to get high .	Drug Abuse and Traffic, Childr
1463	1998	I wonder if	you	or I would risk our lives in another 's behalf .	World War II (1939-45), Rescue
1464	1998	I wonder if	you	or I would risk our lives in another 's behalf .	_
1465	1998	w , Shukrije , who is eight months pregnant , says	he	can not take the risk .	Civil War and Guerrilla Warfar
1466	1998	ives are only a minority , Mr. Gingrich knows that	he	risks destabilizing the House by ignoring them ; t	Finances, Budgets and Budgetin
1467	1998	But if he cedes too much to the right ,	he	risks alienating the moderates , whom he also need	Finances, Budgets and Budgetin
1468	1998	Asked why	she	risked driving her child by moped through Rome 's 	Motorcycles, Motor Bikes and M
1469	1998	Stop running and	you	risk getting sick . ''	Running, New York City Maratho
1470	1998		He	risked his life to get out of Cuba on a raft .	Baseball, Parades, Cuban-Ameri
1471	1998	That	he	would risk his political position by signing the W	Palestinians
1472	1998	t , Hua Di , told friends that he had been assured	he	ran no risk of arrest .	Freedom and Human Rights, Edit
1473	1998	They are saying to the foreign banks , `	You	took the risk and we warned you many times . '	Defaulting, Credit, Economic C
1474	1998	In the Mile ,	he	would have risked a supplemental fee of $ 200,000 	Horse Racing, Breeders' Cup (H
1475	1998		He	took a lot of risks for us , '' said Yvonne Conde 	Deaths (Obituaries), Biographi
1476	1998	We want to be smart , but	you	run the risk of alienating the audience if you 're	Television
1477	1998	 I Want to Be Ready '' solo of '' Revelations , ''	he	risks looking as if he 's auditioning for a ballet	Dancing
1478	1998	But she was also immensely courageous because	she	took the risk of looking deep inside herself .	Books and Literature, Biograph
1479	1998	Though he is committed to risk creatively -- '' If	you	do n't take risks , you never know yourself '' -- 	Lighting, Biographical Informa
1480	1998	 has such contempt for his job and countrymen that	he	risked the Presidency on back-room sex , sure that	Religion and Churches, Law and
1481	1998	publicly flirting with the idea for a decade now ,	he	risks being placed next to former Gov. Mario M. Cu	Presidential Election of 2000,
1482	1998		You	take the risk of being lonely . ''	Books and Magazines, Books and
1483	1998	knowledged that he was walking a tightrope because	he	risks angering the powerful presidents of large lo	Biographical Information, Ethi
1484	1998	 morally unacceptable to punish this soldier since	he	was risking his life fighting our common enemies .	United States Politics and Gov
1485	1998	If the debtor failed ,	he	risked being pursued for the rest of his life for 	Bankruptcies, Credit and Money
1486	1998	hat require such infrequent connections means that	you	risk losing a day if your connection fails .	Travel and Vacations, Sailboat
1487	1998	enator who was jailed by Mr. Marcos in 1972 , said	she	risked more litigation with her claims .	Biographical Information, Poli
1488	1998		You	can take more risks in curriculum . ''	Colleges and Universities, Bio
1489	1999	But	he	risks alienating Senate Republicans if he continue	Politics and Government, Finan
1490	1999	he has the votes for an in-your-face , Mr. Stern ,	he	has taken a risk that could place him and the unio	Basketball, Labor, Lockouts, S
1491	1999	And if you have to take more people without that ,	you	take a little more risk . ''	United States Armament and Def
1492	1999	 disconcerting to a player to know that one minute	he	may be risking serious injury to play , and the ne	Football
1493	1999	s magnitude , such injustices , under the carpet ,	you	run the risk of risking the peace in the future , 	War Crimes and Criminals
1494	1999	iplomatic to point out that as Secretary General ,	he	risks damnation if the United States continues to 	United States International Re
1495	1999	illing enough to let pilots risk their lives , but	he	would not risk the serum .	Deaths (Obituaries), Biographi
1496	1999	in seven games last season , doctors told him that	he	risked nerve damage if he continued .	Basketball
1497	1999	tribunal in The Hague , the Netherlands , and that	he	risks arrest if he goes to France .	Civil War and Guerrilla Warfar
1498	1999	Although the King later conceded that he had known	he	was taking a risk by siding with Syria and Egypt ,	Politics and Government (Forei
1499	1999	While the King was noting that	he	had risked domestic discontent by overtly pursuing	Politics and Government (Forei
1500	1999	 a President so enchanted by his good fortune that	he	took staggeringly dumb risks to test its limits .	_
1501	1999	iac out of control , or a practicing drug addict ,	he	risked the honor and stability of the Presidency .	_
1502	1999	he concedes too much to Mr. Altman and Ms. Tyson ,	he	risks losing support of some Republicans .	Medicine and Health, Drugs (Ph
1503	1999	You are always concerned and	you	are taking a risk in any football decision you mak	Football
1504	1999	BEFORE he turned 30 ,	he	took much more investing risk than he is willing t	_
1505	1999	But in helping to keep the issue alive ,	he	risks a backlash , some analysts contend .	Palestinians, United States In
1506	1999	Mr. Ferguson knows	he	is risking the disapproval of his academic peers w	Colleges and Universities, His
1507	1999		You	are taking a risk when you assume these assets , '	Atomic Energy, Electric Light 
1508	1999	r. Gore are concerned that in courting Democrats ,	he	risks appearing as if he is trying to be all thing	Presidential Election of 2000,
1509	1999	But he said	he	could not risk any further comment because it coul	Airlines and Airplanes, Milita
1510	1999	Realizing that by not joining in	she	risks making her church seem as elitist as many co	Books and Literature, Reviews
1511	1999	who speaks rather plainly , and when you do that ,	you	run the risk of saying something some people wish 	Politics and Government (U.S.)
1512	1999	 the mathematics are heavily against the doubler :	he	is risking a large loss for a small profit .	Bridge (Card Game)
1513	1999	er allow him to air his opinions , '' then I think	he	runs a much bigger risk of being convicted , '' Mr	Death and Dying, Suicides and 
1514	1999	coverage that if you are involved in an accident ,	you	will risk your assets . ''	Automobile Insurance and Liabi
1515	1999	But	he	risks becoming known as parochial -- as Mayor Al -	Presidential Election of 2000,
1516	1999	When you 're a competitor	you	run the risk of not winning , but I 'm very happy 	Balloons, Around-the-World Tri
1517	1999	ve never ruled against Dr. Kevorkian , experts say	he	is taking a risk by not using lawyers in the most 	Death and Dying, Suicides and 
1518	1999	 Charles Melone , this week to assure himself that	he	is not risking further damage by playing with the 	Basketball
1519	1999	nd like Robin Hood living in an era of H.M.O. 's ,	he	has even risked arrest in Grand Central Terminal f	Medicine and Health, Doctors, 
1520	1999		She	will take the leap , the first big-time college co	Basketball, Coaches and Manage
1521	1999	Elizabeth did not pause for breath as	she	took a risk of her own . ''	Education and Schools, Debatin
1522	1999	was a difficult experience , not the least because	she	risked antagonizing old friends by convincing them	Philanthropy, Acquired Immune 
1523	1999	His daring also includes the fact that as a Muslim	he	has risked criticism simply by representing human 	Art, Pont Des Arts (Paris)
1524	1999	There were concerns that by separating juries	you	run the risk of jury tampering , but there virtual	Courts, Jury System
1525	1999	Still ,	you	could take the risk of acquiring something , becau	Colleges and Universities, Art
1526	1999		You	run the risk -- a strong chance -- that the Human 	_
1527	1999	 a homeless man buys a beer in a store , he said ,	he	risks arrest for drinking in public .	Homeless Persons
1528	1999	In Foxboro ,	he	'd be taking on financing risks , and he 'd be sel	Football, Stadiums, Credit
1529	1999	ness model on a law not really being implemented ,	you	are running a lot of risks , '' Mr. Li said .	Television, Freedom and Human 
1530	1999	estimony as a spectator , put it more bluntly : ''	You	run the risk now of having the jury hate the defen	Police, Torture, Police Brutal
1531	1999	She knows that	she	risks the judge 's ire by talking about the case ,	_
1532	1999	der to function well , he has to be ambiguous , or	he	risks his own downfall . '' ''	Politics and Government, Elect
1533	1999	 family feared that if she pressed for information	she	would risk danger .	Politics and Government, Civil
1534	1999	n an impediment concerning the fight , even though	he	is risking one of his top money-making champions .	Boxing
1535	1999		He	is running terrible risks .	International Relations
1536	1999	r. Milosevic would travel to another country where	he	might risk arrest .	War Crimes and Criminals, Unit
1537	1999	If you guess the actual price ,	you	run the risk of not getting stock , '' acknowledge	Stocks and Bonds, Computers an
1538	1999		He	risks death to install a television antenna on the	Books and Literature, Reviews
1539	1999	Every time you ask a customer to do something ,	you	risk losing them . ''	Retail Stores and Trade, Credi
1540	1999	ague for as long as possible -- the more positions	he	takes , the more he risks losing the support of vo	Presidential Election of 2000,
1541	1999	possible -- the more positions he takes , the more	he	risks losing the support of voters who do not agre	Presidential Election of 2000,
1542	1999	If she turns to an insider ,	she	risks alienating black voters , who overwhelmingly	Police, Blacks, Roads and Traf
1543	1999	And if , in the preface ,	she	risks sentimentality in urging her readers to '' e	Books and Literature, Children
1544	1999	n the same theory -- albeit if you read in the tub	you	risk a painful electrical shock .	Medicine and Health, Advertisi
1545	1999	He said	he	had taken the risk to raise money for friends who 	Computer and Video Games, Susp
1546	1999	And	she	risked alienating downstate voters more concerned 	Dairy Products, Prices (Fares,
1547	1999	But in his rush to fight endemic poverty , does	he	run the risk of causing yet another '' rush to the	United States Economy, Relocat
1548	1999		He	did n't take risks , '' Mrs. Lipton said of her hu	Religion, Biographical Informa
1549	1999	the communist regime , '' he said , when asked why	he	had risked that passage .	Immigration and Refugees, Asyl
1550	1999	One whispered condemnation was that ''	he	took too many risks . ''	Accidents and Safety, Airlines
1551	1999	 money instead of where he wants to take America ,	he	runs the risk of a backlash . ''	Presidential Election of 2000,
1552	1999	In finally doing so ,	he	risks reinforcing a widespread sense in Germany th	Economic Conditions and Trends
1553	1999	 he 's going to get there no matter what , perhaps	he	takes risks you might not be comfortable with , ''	Airlines and Airplanes, Pilots
1554	1999	tively new territory -- like the stock exchange --	he	is taking risks in areas in which he has no proved	Business and Finance, Computer
1555	1999	tively new territory -- like the stock exchange --	he	is taking risks in areas in which he has no proved	Business and Finance, Computer
1556	1999		He	also takes risks : in the opening moments , he see	Opera, Opera, Opera, Opera, Re
1557	1999	You 've done what your boss asked , but	you	did n't risk yourself . ''	Labor
1558	1999	 if the parolee refuses to allow a proper search ,	he	risks immediate reimprisonment .	Crime and Criminals, Probation
1559	1999		He	is taking a risk , he acknowledges , because even 	Economic Conditions and Trends
1560	1999	 in public life or your spouse is in public life ,	you	run the risk of being embarrassed by something you	Presidential Election of 2000,
1561	1999	said he believed that Mr. Shevardnadze had decided	he	could not risk the seats of parliamentary allies w	Art, Demonstrations and Riots,
1562	1999	ome , she was told by her school 's principal that	she	risked losing her job if she did not follow orders	Freedom and Human Rights, Free
1563	1999	ven believe , when you think about it today , what	you	risked and what the cost of it was to them , '' Mr	Motion Pictures, Books and Lit
1564	1999	ven believe , when you think about it today , what	you	risked and what the cost of it was to them , '' Mr	Motion Pictures, Books and Lit
1565	1999	Leaving them in in the eighth or ninth ,	you	're risking that the fatigue will cause them to ma	Baseball
1566	1999	associates and one of the women who was with him ,	he	risked exposure by repeatedly phoning friends in t	Insurance, Frauds and Swindlin
1567	1999	But be aware that	you	run the risk of being disconnected during the tran	Telephones and Telecommunicati
1568	1999	hief executive of Yahoo , and his board wo n't let	him	take the risk .	Computers and the Internet, Co
1569	1999	When you stand up ,	you	run the risk of being fired on , '' said the Rev. 	Homosexuality, Religion and Ch
1570	1999	But with a coating ,	you	risk confounding the flavor of the eggplant .	Cooking and Cookbooks, Eggplan
1571	1999	 your children to the public schools in the city ,	you	're taking a big risk .	Education and Schools, Voucher
1572	1999	alified applicants far outpaces supply , he said ,	you	run the risk of making the process so rigorous tha	Labor, Tests and Testing
1573	1999	kets in the first place and should have known that	he	risked penalties .	Roads and Traffic, Fines (Pena
1574	1999	Until she regained the use of that finger ,	she	risked permanently injuring her hand by refingerin	Motion Pictures, Reviews
1575	1999	Like any successful fisherman , however ,	she	will take only sensible risks . ''	Fish and Other Marine Life, Fi
1576	1999	t maxims like '' Time 's not your friend '' and ''	You	must risk something that matters . '' ''	Music, Reviews
1577	1999	ay have hated Nazism , Mr. Cornwell acknowledges ,	he	may even have risked the most serious reprisals by	Books and Literature, Jews
1578	1999	She runs that risk ;	she	runs the risk that there will be nothing there but	Elections
1579	1999	 her chickens , adding that if she did not agree ,	she	risked losing her contract and being blackballed b	Poultry, Labor, Episcopal Chur
1580	1999	Though	he	takes risks with each tumble and spin , his wife ,	Airlines and Airplanes, Pilots
1581	1999	f , '' Memphis is all : '' Mrs. Levy realized that	she	would risk her life to preserve this Jerusalem of 	Books and Literature, Reviews
1582	1999	stan was on the verge of disintegration , and that	he	had risked the Constitution to save the nation . '	Politics and Government, Coups
1583	1999	n by embracing traditional '' women 's causes , ''	she	risked feeding into stereotypes and alienating men	Presidential Election of 2000,
1584	1999	Why , '' she asks herself , '' should	he	run the risk of keeping them ?	Books and Literature, Reviews
1585	1999	ver actually looked into the eyes of these Indians	he	risks his life to protect .	_
1586	1999	ver actually looked into the eyes of these Indians	he	risks his life to protect .	_
1587	1999	Or does	he	take the risk of a December overhaul , perhaps rea	Football
1588	1999	In the end , the president concluded that	he	could not risk losing the war , and he was therefo	United States International Re
1589	1999	More than that and	you	risk unacceptably loud bragging about topics like 	Restaurants
1590	1999	But with Ray	you	risk that ; the thing is whether he can offset the	Football
1591	1999	Would	you	take the small risk of being one of those few fata	Roads and Traffic, Cellular Te
1592	1999		He	will be risking his leadership , and several newsp	Politics and Government
1593	1999	y over the spending bills in the House , said , ''	You	run the risk of it blowing up , because of the cri	Environment, Finances, Budgets
1594	1999	Allow your emotions to control what you do and	you	are taking risks . ''	Explorers, Deaths (Obituaries)
1595	1999	er to complete the skit by explaining why she knew	she	would n't risk his wrath if she dumped sports .	Tennis, Biographical Informati
1596	1999	But if Mr. Forbes is too soft ,	he	risks watering down his message , Mr. West said , 	Presidential Election of 2000,
1597	1999	administration with too many prominent Democrats ,	he	runs the risk of severing whatever remaining ties 	Patronage, Politics and Govern
1598	1999	But when you do it ,	you	're taking a big risk .	Executives and Management, Com
1599	1999		You	do take some risks when trying to reconstruct a pr	_
1600	1999	If the mayor holds to his position ,	he	risks hundreds of thousands of conservative votes 	Abortion, Election Issues, End
1601	1999	If the mayor changes his position ,	he	risks relentless bulletins from Mrs. Clinton 's ca	Abortion, Election Issues, End
1602	1999		He	would not take any risks at all . ''	Airlines and Airplanes, Accide
1603	1999	reers on different games : Gordimer so timely that	she	risks obsolescence , Coetzee so determined to avoi	Books and Literature, Reviews,
1604	1999	But	he	is also risking criticism from some of his Republi	Taxation, Federal Taxes (US), 
1605	1999	More importantly ,	you	run the risk of harmful effects associated with st	_
1606	1999		You	risk your fortune , you mortgage your house , you 	Music, Recordings (Audio)
1607	1999	In the long run ,	you	risk emerging from negotiations with an agreement 	_
1608	1999	sexual orientation or gender confusion ; instead ,	she	takes the risk of viewing it as a nostalgic throwb	Books and Literature, Reviews
1609	1999	tes promise significant expenditures or tax cuts ,	you	run the risk of aggravating inflation not in the y	Stocks and Bonds, Forecasts, D
1610	1999	tes promise significant expenditures or tax cuts ,	you	run the risk of aggravating inflation not in the y	Stocks and Bonds, Forecasts, D
1611	1999	When you own part of a project , ''	you	take the risk and responsibility , '' especially t	Housing, Brokers and Brokerage
1612	1999	secrets of Tom 's sexual longings to the surface ,	he	risks losing the profound chill that made Ripley s	Motion Pictures, Reviews
1613	1999	Armstead said doctors told him that	he	was not risking long-term damage by playing on the	Football
1614	1999		You	're risking your business .	Stocks and Bonds, Biographical
1615	1999	s that if you take too much of a leadership role ,	you	risk becoming more a focal point for Y2K worries a	Computers and the Internet, Tw
1616	2000	ee has said that Taiwan has sovereign status , but	he	has not risked a Chinese military attack by formal	_
1617	2000	If he veers too far to the right ,	he	risks losing the kind of centrist appeal he will n	Presidential Election of 2000,
1618	2000	 have in your past , if you come into the shelters	you	are running a very severe risk of being rounded up	Homeless Persons, Weather
1619	2000	eader , Gustavo Noboa Bejarano , acknowledged that	he	ran the risk of meeting the same fate if he took t	Coups D'Etat and Attempted Cou
1620	2000	,	he	risked vaporization to see a simulated triggering 	Colleges and Universities, Sci
1621	2000	 all hell , '' recounts the scientist , who claims	he	ran the risk '' of being shot and buried when they	Colleges and Universities, Sci
1622	2000	As his company ventures into new territory ,	he	risks both pride of accomplishment and heartache s	Dancing
1623	2000		He	risked his life to sign his pots and to write vers	Ceramics and Pottery, Blacks, 
1624	2000	Sullivan won and became very good because	he	would n't risk the title against black fighters .	Football, Super Bowl
1625	2000	ake advantage of them , it would be irrational for	her	to risk defeat by failing to meet the challenge .	Elections, Finances
1626	2000	Otherwise	he	runs the risk of being remembered as the Dan Marin	Company and Organization Profi
1627	2000		He	could not risk having the Italians find better win	Boats and Boating, America's C
1628	2000	ools , experimenting with vouchers or merit pay --	you	risk the wrath of Democratic legislators and the t	Elections, Election Issues
1629	2000	eive at least 52 percent of the combined company ,	he	could risk sacrificing the additional premium whil	Telephones and Telecommunicati
1630	2000	or and Council colleague , Gerardo Fernandez , and	he	would risk losing his seat .	Elections, Suits and Litigatio
1631	2000	keeping in mind that your financial cushion allows	you	to take more risk and to look at a broader range o	Millionaires and Billionaires,
1632	2000	ation for a lengthy time , '' Mr. Siegel said , ''	you	run the risk of impairing the fairness of the judi	Sex Crimes, Statutes of Limita
1633	2000	He did n't hit 100 percent --	he	took a lot of risks -- but the peaks were so high 	Culture, Restoration and Rehab
1634	2000	Moreover , given the tight nature of the race ,	he	could not risk suppressing turnout , particularly 	Presidential Election of 2000,
1635	2000	y staking out positions and then abandoning them ,	he	does risk losing the fear and respect he needs to 	Politics and Government, Biogr
1636	2000	, she warned , as soon as Part B takes effect , or	you	risk potentially exorbitant out-of-pocket expenses	Medicine and Health, Medicare,
1637	2000	More often than not , Mr. Higgins says ,	he	does not take the risk anymore .	Taxicabs and Taxicab Drivers, 
1638	2000	ead to a lifetime fascination with the dark side ,	he	was taking some risks as it was .	_
1639	2000	Fired up by religious zeal ,	he	risked his life guiding black fugitives across the	Television, Reviews
1640	2000	 Nabi Chit , a shabby hamlet in the Bekaa region ,	he	was taking a mortal risk .	Civil War and Guerrilla Warfar
1641	2000	onpartisan research and lobbying organization , ''	you	risk not doing anything well . ''	Presidential Election of 2000,
1642	2000	pporters , arguing that he should quit now so that	he	did not risk the embarrassment of being shut out o	Presidential Election of 2000,
1643	2000	ve nature of the Bush campaign , and asserted that	he	would risk getting pulled into a back-and-forth ar	Presidential Election of 2000,
1644	2000	But if you take measures that are too stringent ,	you	run the risk that the party will collapse , '' he 	Smuggling, Economic Conditions
1645	2000	Her name is Fatima , and	she	was risking a beating .	Education and Schools, Politic
1646	2000	cult enough to be challenging but not so hard that	you	risk cardiac arrest .	Skiing, Travel and Vacations
1647	2000	But if he did fight back	he	risked undercutting his own appeal as a positive c	Presidential Election of 2000
1648	2000		You	risk nothing but minor embarrassment , and you mig	Ethics, Exercise, Airlines and
1649	2000	 those films that would never have been done , and	you	taking those risks at a time in your career when y	Motion Pictures, Academy Award
1650	2000	ically awkward time for Mr. Richardson , who knows	he	risks becoming the government 's fall guy for expe	Politics and Government (Forei
1651	2000	 it is a big deal , if you lie to us , Officer X ,	you	run the risk that this board , not the staff , but	Police, Police Brutality and M
1652	2000	that if he lobbied aggressively for the China deal	he	risked alienating union members and reducing his c	Presidential Election of 2000,
1653	2000	If he tries to placate the mayor ,	he	risks alienating the union and failing to recruit 	Education and Schools, Wages a
1654	2000	If he would be demonizing Ed Koch ,	he	would risk losing some of the votes he already has	Elections, Blacks, Election Is
1655	2000	d bobbing like a dashboard doll , he sounded as if	he	'd risk anything to find out '' what on earth is g	Music, Reviews
1656	2000	Since then ,	she	has risked arrest by demanding that top officials 	Demonstrations and Riots, Free
1657	2000	Invite people who know each other too well , and	you	risk a dull evening .	Cooking and Cookbooks, Parties
1658	2000	der of what he has known all along : the more risk	you	take , the crueler the market can become .	Stocks and Bonds, Records and 
1659	2000	of pictures of aborted fetuses and warned her that	she	risked excommunication from the Catholic Church .	Abortion, Sex Crimes
1660	2000	 he loses the right to stay in the United States ,	he	risks indefinite detention in American immigration	Asylum (Political), Biographic
1661	2000	The risk-addicted president is worried that	he	may have taken one risk too many .	Perjury, Ethics, Special Prose
1662	2000	or shady acquisitions , let alone outright theft ,	you	not only run the risk of a possible civil action ,	Art, Loot and Looting, World W
1663	2000	his bid for a United States Senate seat , but that	he	was risking placing the city in a financial bind i	Finances, Budgets and Budgetin
1664	2000	Senator Chard , asked today if	she	risked losing her seat with her vote , said , '' A	Marriages, Law and Legislation
1665	2000	Her foot is fine now , but	she	will not run twice a day , or every day , because 	Track and Field, Penn Relays (
1666	2000	if he does not get the help he needs , they said ,	he	risks emotional problems later in life , including	Immigration and Refugees, Chil
1667	2000		He	took the risk , he says , because his past seemed 	Crime and Law Enforcement, Uni
1668	2000	Internet browsing is n't in any way embarrassing ,	you	run the risk of being stereotyped as the kind of p	Computers and the Internet, Pr
1669	2000	I think	you	took a risk and tried to let Philip hear you .	_
1670	2000	Though	she	risked being shot by the Nazis , she took the teen	Nazi Policies Toward Jews and 
1671	2000	Though she risked being shot by the Nazis ,	she	took the teenager in and later guided him to the f	Nazi Policies Toward Jews and 
1672	2000	And if Mr. Harding backs Mr. Giuliani ,	he	risks losing a presidential candidate : Mrs. Clint	Elections
1673	2000	to Mr. Giuliani 's political success to date , but	he	may be taking some risks in aggressively seeking i	Elections
1674	2000	Unless you know it came from a certain player ,	you	're taking a risk on someone saying it came from B	Basketball, Auctions, Memorabi
1675	2000	Washington must continue to stress to him that	he	risks being isolated internationally .	Elections, Editorials
1676	2000	There is some risk , Hauser added , when ''	you	take the flower out of the garden and attempt to t	Hockey, Ice, Playoff Games
1677	2000	o be at the big table and play with the big guys ,	you	take chances and risks , and bend your ethics . ''	Stocks and Bonds, Securities a
1678	2000	 in recent days , is that if the mayor backs out ,	he	risks alienating some of approximately 200,000 cam	Elections, Finances
1679	2000	No way , he said , will	he	risk putting the eagles back in their original spo	Parks and Other Recreation Are
1680	2000	Of course ,	he	runs the risk of having the same response my fathe	Capital Punishment, Murders an
1681	2000	ys , '' like getting into an airplane and thinking	you	're taking the same risks as Orville and Wilbur Wr	Television, Television
1682	2000	r , two since March 4 -- there are those who think	he	would be risking his long-term health .	Hockey, Ice, Playoff Games
1683	2000	If you fail to avail the opportunity ,	you	run the risk of paying tax at normal rates plus pe	Taxation, Tax Evasion
1684	2000	Mr. Bragman knew this , and yet ,	he	risked political suicide .	Politics and Government, Legis
1685	2000	re higher ; when you spend a year preparing them ,	you	risk invalidating the assessment ; and even with i	Education and Schools, Tests a
1686	2000	ks yesterday for his handling of the case , saying	he	took some risks but grounded his ruling in fundame	Computers and the Internet, De
1687	2000		He	took serious risks with accents of duration at one	_
1688	2000	It was one reason	he	had risked becoming a Web entrepreneur .	Blacks, Computers and the Inte
1689	2000	He 'll find out what	he	's risking along the way .	Rowing
1690	2000	rage she does -- to say ' I love myself first ' --	she	was taking a big risk . ''	Theater, Reviews
1691	2000	 huge risk , because if you ca n't live up to them	you	risk being called a hypocrite , '' Mr. Haas said .	Apparel, Jeans (Apparel)
1692	2000	Every time you do that ,	you	risk losing a finger or an eye or starting a fire 	Fireworks, Independence Day (U
1693	2000		He	risked his life to take the pictures 25 years ago 	Photography, News Photography,
1694	2000	felony offense , '' one officer said , '' and then	you	risk kids getting in there .	Drug Abuse and Traffic, Mariju
1695	2000		He	risked it .	Drug Abuse and Traffic, Blacks
1696	2000		He	's not taking any risk by taking this assignment .	Appointments and Executive Cha
1697	2000	If Irvin continued to play	he	would risk permanent paralysis .	Football
1698	2000	If you 're third ,	you	can either risk your life to cross traffic or you 	Travel and Vacations
1699	2000	In backing Mr. Brown , who was ,	he	had risked alienating the people he worked with , 	Blacks, Hispanic-Americans, Me
1700	2000	Who knows , maybe	he	'd be risking further injury if he played right no	Tennis, Davis Cup
1701	2000	But does n't	he	risk losing credibility by playing a part in such 	Fires and Firemen, Alcoholic B
1702	2000		He	risked his own life to report the unimaginable atr	_
1703	2000	And you have to know somebody pretty well before	you	take that risk .	Blacks
1704	2000		He	risked his own life to report the unimaginable atr	_
1705	2000	ng a mistake not to praise Barak , because I think	he	took a big risk , '' the president said . ''	United States International Re
1706	2000	Without such connections	you	run the risk of electric shock .	Computers and the Internet
1707	2000	So his cardiologist in Nashville let	him	run the risk of mouth cancer . ''	Smoking and Tobacco, Nicotine,
1708	2000	And of course , if you launch at that speed ,	you	take risks and you risk failure .	Science and Technology, Atomic
1709	2000	, if you launch at that speed , you take risks and	you	risk failure .	Science and Technology, Atomic
1710	2000	When was the last time	you	risked anything ?	United States International Re
1711	2000	ry branded channel like VH-1 or MTV or ESPN , then	you	risk watering down your brand by providing the wro	Television, Television and Rad
1712	2000	 from one piece of furniture to another at home so	he	would not risk having some imagined person cut off	Murders and Attempted Murders,
1713	2000	 Mr. Clutch during his consummate playing career ,	he	was taking weighty risks in the front office -- ri	Basketball, Trades (Sports)
1714	2000	If broadcasters did that , I think	you	'd run the risk of Congress revisiting the deal an	Television, Digital and High-D
1715	2000	reads and she finds herself a cult movie heroine ,	she	takes to the role of revolutionary , risking her s	Motion Pictures, Reviews
1716	2000	stepped outside his own myth for even five minutes	he	would risk psychic disintegration .	Motion Pictures, Reviews, Biog
1717	2000	ateral declaration of statehood , diplomats said ,	he	would have risked retaliatory action by Israel tha	Palestinians, International Re
1718	2000	Had he not ,	he	would have risked the lives of others .	BOATS AND BOATING, Weather, AC
1719	2000		You	ca n't risk ruining a $ 60,000 instrument . ''	Music
1720	2000	 she pressed for immediate custody of her son , ''	she	risked being subjected to a new neglect petition ,	Child Abuse and Neglect, Suits
1721	2000	Ms. Otterbourg said the governor did not believe	she	was taking unreasonable risks with her health , sa	_
1722	2000	uted your parents and everybody made it plain that	you	risked life and limb by setting foot in there . ''	Geographic Profiles, Beaches, 
1723	2000	g the hollowed-out state of our national defense ,	he	risks the withering whining of Gore about running 	Presidential Election of 2000
1724	2000	s Mr. Corzine 's spending totals mount , however ,	he	runs the risk of offending voters who are concerne	Elections, Political Advertisi
1725	2000	Perhaps	he	did risk his political future on a national level 	Elections, Mayors, Primaries
1726	2000	 in May that if he failed to show proof of payment	he	risked being held in contempt of court , court pap	Nazi Policies Toward Jews and 
1727	2000	s ever explained to him or that he understood what	he	was risking . ''	Basketball, Wages and Salaries
1728	2000	As a lawyer ,	he	also runs a risk of being sanctioned by the bar as	Basketball, Wages and Salaries
1729	2000	with the big bang in an industry like ours is that	you	take a large risk , '' said Larry Salustro , senio	Electric Light and Power, Pric
1730	2000	Even to this day	he	is risking his life because he knows the methods t	Politics and Government, Elect
1731	2000	utely sure his rib cage strain is better , so that	he	does not risk carrying a serious injury into the p	Baseball
1732	2000	And	he	does n't risk being grilled about this contradicti	Presidential Election of 2000,
1733	2000	ul -LRB- Socrates and Lightman seem to say -RRB- ,	you	risk ruining your life .	Books and Literature, Reviews
1734	2000	But anytime you fall in love	you	take a risk . ''	WEDDINGS AND ENGAGEMENTS
1735	2000	But if he does n't , then	he	's taking a risk . ''	Presidential Election of 2000,
1736	2000	on replied , '' He 's not distancing himself , but	he	's taking a risk .	Presidential Election of 2000,
1737	2000	wardice is something that people recoil from , and	you	risk losing the sympathy of the audience .	Television, Special Sections
